Entrada,Fecha Entrada,En proceso,Salida,Fecha Salida
48575443825CDCAD,08-jul-25,48575443B13D62AC,4857544378F38EAD,26/05/2025
485754430B1249AA,08-jul-25,48575443B13E28AC,48575443E79645AA,26/05/2025
485754430B1740AA,08-jul-25,48575443B14388AC,4857544313F72DAC,26/05/2025
485754430B1899AA,08-jul-25,48575443B1473FAC,485754431BBB3AAA,26/05/2025
485754430B1B6BAA,08-jul-25,48575443B14B36AC,48575443A23AF3AA,26/05/2025
485754430C49FEAA,08-jul-25,48575443B14C40AC,48575443D2204BAB,26/05/2025
485754430C4A98AA,08-jul-25,48575443B14C7CAC,48575443E45193AD,26/05/2025
485754430C4ADEAA,08-jul-25,48575443B14CB1AC,485754431C430EAA,26/05/2025
485754430C4B27AA,08-jul-25,48575443B15286AC,48575443DEBB79AA,26/05/2025
485754430C4B4DAA,08-jul-25,48575443AB0EDCAA,48575443B7221FAA,26/05/2025
485754430C4B54AA,08-jul-25,48575443AB12B7AA,48575443DF57F4AD,26/05/2025
485754430C4E24AA,08-jul-25,48575443AB1391AA,485754430826DCAA,26/05/2025
485754430F5AE8AA,08-jul-25,48575443AB2088AA,48575443E45BD3AD,26/05/2025
485754430F5AFDAA,08-jul-25,48575443AB230EAA,48575443B96F1DAA,26/05/2025
485754430F5C5AAA,08-jul-25,48575443AB2685AA,485754438297A8AA,26/05/2025
485754430F600EAA,08-jul-25,48575443AB291BAA,485754430B27B4AA,26/05/2025
485754430F6495AA,08-jul-25,48575443AB2C06AA,48575443080B3FAA,26/05/2025
485754430F67F1AA,08-jul-25,48575443AB3684AA,48575443DEE712AA,26/05/2025
485754430F6ACBAA,08-jul-25,48575443AB3C61AA,48575443FAC74BAB,26/05/2025
485754430F6EF9AA,08-jul-25,48575443AB43CAAA,485754438051E1AA,26/05/2025
485754430F6F32AA,08-jul-25,48575443ADB00DAB,4857544313BF23AC,26/05/2025
485754430F6FF2AA,08-jul-25,48575443ADB643AB,48575443081E39AA,26/05/2025
485754430F7004AA,08-jul-25,48575443ADB910AB,485754430E3C51AA,26/05/2025
4857544313DE0FAD,08-jul-25,48575443ADBEDAAB,48575443823A4CAD,26/05/2025
4857544313F578AC,08-jul-25,48575443ADEC3AAC,48575443820DC7AD,26/05/2025
4857544313F6A6AC,08-jul-25,48575443ADEF02AC,48575443DEC410AA,26/05/2025
4857544313F7B2AC,08-jul-25,48575443E9BB71AB,485754431F1DD2AA,26/05/2025
4857544313FB89AC,08-jul-25,48575443EC5BF7AC,485754438EF842AD,26/05/2025
4857544314005BAC,08-jul-25,48575443EDDEC9AC,48575443B71076AA,26/05/2025
48575443140866AC,08-jul-25,48575443EDE100AC,48575443AB11D4AA,26/05/2025
485754431410E9AC,08-jul-25,48575443EDE127AC,48575443DF321CAD,26/05/2025
4857544314FCF5AC,08-jul-25,48575443EDE250AC,48575443B72C52AA,26/05/2025
48575443150071AC,08-jul-25,48575443EDE3ABAC,48575443E0B56FAA,26/05/2025
48575443150083AC,08-jul-25,48575443EE2809AB,48575443B739A2AA,26/05/2025
485754438040DFAA,08-jul-25,48575443EE28F0AB,48575443B813FAAA,26/05/2025
4857544380440AAA,08-jul-25,48575443EE3270AB,485754430C6A02AA,26/05/2025
4857544380447FAA,08-jul-25,48575443EE3439AB,48575443E98B8BAB,26/05/2025
4857544380487CAA,08-jul-25,48575443EE3651AB,48575443A3CA02AA,26/05/2025
485754438049E1AA,08-jul-25,48575443EE3909AB,4857544315230DAC,26/05/2025
48575443804A1AAA,08-jul-25,48575443EE4023AB,48575443E75BA9AA,26/05/2025
48575443804C23AA,08-jul-25,48575443EE4244AB,4857544384DE47AA,26/05/2025
48575443804C34AA,08-jul-25,48575443EE536EAB,48575443790647AD,26/05/2025
48575443804D37AA,08-jul-25,48575443EE56F9AB,485754438238B6AD,26/05/2025
48575443804D8FAA,08-jul-25,48575443F28238AB,485754430C5FC7AA,26/05/2025
4857544380508FAA,08-jul-25,48575443F45463AC,485754431BFCC7AA,26/05/2025
485754430C5508AA,08-jul-25,48575443F4549BAC,48575443A3E0A4AA,26/05/2025
485754430C58C9AA,08-jul-25,48575443F45CDCAC,4857544313F8F6AC,26/05/2025
485754430C5B4AAA,08-jul-25,48575443F45E90AC,485754430F1AF8AA,26/05/2025
485754430C5C5DAA,08-jul-25,485754430F7245AA,4857544309884CAA,26/05/2025
485754430C5E1EAA,08-jul-25,485754430F759FAA,48575443E8F98CAB,26/05/2025
485754430C5E85AA,08-jul-25,485754430F9B0BAA,48575443E996F5AB,26/05/2025
485754430C5E8DAA,08-jul-25,485754430FA028AA,485754430B2325AA,26/05/2025
485754430C62B1AA,08-jul-25,485754431CFD8CAC,48575443140BAEAC,26/05/2025
485754430C630AAA,08-jul-25,485754431CFDDAAA,48575443150EE4AC,26/05/2025
